"dataset","seed","node_size","pct_no_match","rf_error","prox_error","error_difference","proximity_type"
"ionosphere","1012",5,0.0227920227920227,0.0626780626780627,0.0455840455840456,0.0170940170940171,"original"
"ionosphere","1012",10,0.0227920227920227,0.0683760683760684,0.0455840455840456,0.0227920227920228,"original"
"ionosphere","1012",20,0.0256410256410257,0.0712250712250712,0.0455840455840456,0.0256410256410256,"original"
"ionosphere","1012",50,0.0370370370370371,0.0626780626780627,0.0484330484330484,0.0142450142450143,"original"
"ionosphere","420",1,0.0313390313390314,0.0655270655270655,0.0626780626780626,0.00284900284900289,"oob"
"ionosphere","420",5,0.0284900284900285,0.0655270655270655,0.0598290598290598,0.00569800569800569,"oob"
"ionosphere","420",10,0.0341880341880342,0.0683760683760684,0.0569800569800569,0.0113960113960115,"oob"
"ionosphere","420",20,0.0398860398860399,0.0769230769230769,0.0598290598290598,0.0170940170940171,"oob"
"ionosphere","420",50,0.0569800569800569,0.0626780626780627,0.0626780626780626,4.16333634234434e-17,"oob"
"ionosphere","327",1,0.0370370370370371,0.0683760683760684,0.0712250712250713,-0.00284900284900289,"oob"
"ionosphere","327",5,0.0313390313390314,0.0683760683760684,0.0655270655270656,0.00284900284900283,"oob"
"ionosphere","327",10,0.0341880341880342,0.0712250712250712,0.0655270655270656,0.00569800569800567,"oob"
"ionosphere","327",20,0.0398860398860399,0.0769230769230769,0.0655270655270656,0.0113960113960114,"oob"
"ionosphere","327",50,0.0598290598290598,0.0712250712250712,0.0683760683760684,0.00284900284900287,"oob"
"ionosphere","303",1,0.0455840455840456,0.0655270655270655,0.0712250712250713,-0.00569800569800574,"oob"
"ionosphere","303",5,0.0455840455840456,0.0655270655270655,0.0712250712250713,-0.00569800569800574,"oob"
"ionosphere","303",10,0.0484330484330484,0.0655270655270655,0.0683760683760684,-0.00284900284900283,"oob"
"ionosphere","303",20,0.0427350427350427,0.0712250712250712,0.0626780626780626,0.00854700854700859,"oob"
"ionosphere","303",50,0.0512820512820513,0.0683760683760684,0.0626780626780626,0.00569800569800574,"oob"
"ionosphere","117",1,0.0398860398860399,0.0683760683760684,0.0740740740740741,-0.00569800569800569,"oob"
"ionosphere","117",5,0.0427350427350427,0.0683760683760684,0.0655270655270656,0.00284900284900283,"oob"
"ionosphere","117",10,0.0370370370370371,0.0712250712250712,0.0683760683760684,0.00284900284900287,"oob"
"ionosphere","117",20,0.0484330484330484,0.0683760683760684,0.0655270655270656,0.00284900284900283,"oob"
"ionosphere","117",50,0.0541310541310541,0.0683760683760684,0.0598290598290598,0.00854700854700854,"oob"
"ionosphere","1012",1,0.0341880341880342,0.0655270655270655,0.0655270655270656,-2.77555756156289e-17,"oob"
"ionosphere","1012",5,0.0341880341880342,0.0626780626780627,0.0626780626780626,4.16333634234434e-17,"oob"
"ionosphere","1012",10,0.0341880341880342,0.0683760683760684,0.0626780626780626,0.00569800569800574,"oob"
"ionosphere","1012",20,0.0427350427350427,0.0712250712250712,0.0683760683760684,0.00284900284900287,"oob"
"ionosphere","1012",50,0.0541310541310541,0.0626780626780627,0.0655270655270656,-0.00284900284900287,"oob"
"ionosphere","420",1,0.0256410256410257,0.0655270655270655,0.0398860398860399,0.0256410256410256,"rfproxih"
"ionosphere","420",5,0.0227920227920227,0.0655270655270655,0.0427350427350427,0.0227920227920228,"rfproxih"
"ionosphere","420",10,0.0284900284900285,0.0683760683760684,0.0398860398860399,0.0284900284900285,"rfproxih"
"ionosphere","420",20,0.0313390313390314,0.0769230769230769,0.0455840455840456,0.0313390313390313,"rfproxih"
"ionosphere","420",50,0.0398860398860399,0.0626780626780627,0.0398860398860399,0.0227920227920228,"rfproxih"
"ionosphere","327",1,0.0284900284900285,0.0683760683760684,0.0398860398860399,0.0284900284900285,"rfproxih"
"ionosphere","327",5,0.0284900284900285,0.0683760683760684,0.0398860398860399,0.0284900284900285,"rfproxih"
"ionosphere","327",10,0.0313390313390314,0.0712250712250712,0.0398860398860399,0.0313390313390313,"rfproxih"
"ionosphere","327",20,0.0341880341880342,0.0769230769230769,0.0427350427350427,0.0341880341880342,"rfproxih"
"ionosphere","327",50,0.0341880341880342,0.0712250712250712,0.0370370370370371,0.0341880341880341,"rfproxih"
"ionosphere","303",1,0.0284900284900285,0.0655270655270655,0.0427350427350427,0.0227920227920228,"rfproxih"
"ionosphere","303",5,0.0284900284900285,0.0655270655270655,0.0427350427350427,0.0227920227920228,"rfproxih"
"ionosphere","303",10,0.0284900284900285,0.0655270655270655,0.0427350427350427,0.0227920227920228,"rfproxih"
"ionosphere","303",20,0.0341880341880342,0.0712250712250712,0.0427350427350427,0.0284900284900285,"rfproxih"
"ionosphere","303",50,0.0341880341880342,0.0683760683760684,0.0398860398860399,0.0284900284900285,"rfproxih"
"ionosphere","117",1,0.0256410256410257,0.0683760683760684,0.0427350427350427,0.0256410256410257,"rfproxih"
"ionosphere","117",5,0.0313390313390314,0.0683760683760684,0.0427350427350427,0.0256410256410257,"rfproxih"
"ionosphere","117",10,0.0284900284900285,0.0712250712250712,0.0427350427350427,0.0284900284900285,"rfproxih"
"ionosphere","117",20,0.0284900284900285,0.0683760683760684,0.0398860398860399,0.0284900284900285,"rfproxih"
"ionosphere","117",50,0.0398860398860399,0.0683760683760684,0.0398860398860399,0.0284900284900285,"rfproxih"
"ionosphere","1012",1,0.0227920227920227,0.0655270655270655,0.0427350427350427,0.0227920227920228,"rfproxih"
"ionosphere","1012",5,0.0199430199430199,0.0626780626780627,0.0427350427350427,0.01994301994302,"rfproxih"
"ionosphere","1012",10,0.0256410256410257,0.0683760683760684,0.0427350427350427,0.0256410256410257,"rfproxih"
"ionosphere","1012",20,0.0284900284900285,0.0712250712250712,0.0427350427350427,0.0284900284900285,"rfproxih"
"ionosphere","1012",50,0.0341880341880342,0.0626780626780627,0.0398860398860399,0.0227920227920228,"rfproxih"
"iris","420",1,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","327",1,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","303",1,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","117",1,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","117",5,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","117",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","117",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","117",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","1012",1,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","1012",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","1012",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","1012",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","1012",50,0,0.0333333333333333,0.0333333333333333,6.93889390390723e-18,"rfgap"
"iris","420",1,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","327",1,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","303",1,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","117",1,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","117",5,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","117",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","117",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","117",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","1012",1,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","1012",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","1012",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","1012",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","1012",50,0,0.0333333333333333,0.0333333333333333,6.93889390390723e-18,"rfgap"
"iris","420",1,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","420",5,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","420",10,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","420",20,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","420",50,0.0133333333333333,0.0466666666666667,0.0333333333333333,0.0133333333333333,"original"
"iris","327",1,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","327",5,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","327",10,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","327",20,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","327",50,0.00666666666666671,0.0466666666666667,0.04,0.00666666666666663,"original"
"iris","303",1,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","303",5,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","303",10,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","303",20,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","303",50,0.0133333333333333,0.0466666666666667,0.0333333333333333,0.0133333333333333,"original"
"iris","117",1,0.0266666666666666,0.0466666666666667,0.02,0.0266666666666667,"original"
"iris","117",5,0.0266666666666666,0.0466666666666667,0.02,0.0266666666666667,"original"
"iris","117",10,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","117",20,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","117",50,0.00666666666666671,0.0466666666666667,0.04,0.00666666666666663,"original"
"iris","1012",1,0.0133333333333333,0.0466666666666667,0.0333333333333333,0.0133333333333333,"original"
"iris","1012",5,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","1012",10,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","1012",20,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","1012",50,0,0.0333333333333333,0.0333333333333333,6.93889390390723e-18,"original"
"iris","420",1,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","327",1,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","303",1,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","117",1,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","117",5,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","117",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","117",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","117",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","1012",1,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","1012",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","1012",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","1012",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","1012",50,0,0.0333333333333333,0.0333333333333333,6.93889390390723e-18,"rfgap"
"iris","420",1,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","420",5,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","420",10,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","420",20,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","420",50,0.0133333333333333,0.0466666666666667,0.0333333333333333,0.0133333333333333,"original"
"iris","327",1,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","327",5,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","327",10,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","327",20,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","327",50,0.00666666666666671,0.0466666666666667,0.04,0.00666666666666663,"original"
"iris","303",1,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","303",5,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","303",10,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","303",20,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","303",50,0.0133333333333333,0.0466666666666667,0.0333333333333333,0.0133333333333333,"original"
"iris","117",1,0.0266666666666666,0.0466666666666667,0.02,0.0266666666666667,"original"
"iris","117",5,0.0266666666666666,0.0466666666666667,0.02,0.0266666666666667,"original"
"iris","117",10,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","117",20,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","117",50,0.00666666666666671,0.0466666666666667,0.04,0.00666666666666663,"original"
"iris","1012",1,0.0133333333333333,0.0466666666666667,0.0333333333333333,0.0133333333333333,"original"
"iris","1012",5,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","1012",10,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","1012",20,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","1012",50,0,0.0333333333333333,0.0333333333333333,6.93889390390723e-18,"original"
"iris","420",1,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","420",5,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","420",10,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","420",20,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","420",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"oob"
"iris","327",1,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","327",5,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","327",10,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","327",20,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","327",50,0.00666666666666671,0.0466666666666667,0.0533333333333333,-0.00666666666666667,"oob"
"iris","303",1,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","303",5,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","303",10,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","303",20,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","303",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"oob"
"iris","117",1,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"oob"
"iris","117",5,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"oob"
"iris","117",10,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","117",20,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","117",50,0.00666666666666671,0.0466666666666667,0.0533333333333333,-0.00666666666666667,"oob"
"iris","1012",1,0.0133333333333333,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"oob"
"iris","1012",5,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","1012",10,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","1012",20,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","1012",50,0.00666666666666671,0.0333333333333333,0.04,-0.0066666666666667,"oob"
"iris","420",1,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","420",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","327",1,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","327",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","303",1,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","303",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","117",1,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","117",5,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","117",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","117",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","117",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","1012",1,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"rfgap"
"iris","1012",5,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","1012",10,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","1012",20,0,0.04,0.04,-3.46944695195361e-17,"rfgap"
"iris","1012",50,0,0.0333333333333333,0.0333333333333333,6.93889390390723e-18,"rfgap"
"iris","420",1,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","420",5,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","420",10,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","420",20,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","420",50,0.0133333333333333,0.0466666666666667,0.0333333333333333,0.0133333333333333,"original"
"iris","327",1,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","327",5,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","327",10,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","327",20,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","327",50,0.00666666666666671,0.0466666666666667,0.04,0.00666666666666663,"original"
"iris","303",1,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","303",5,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","303",10,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","303",20,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","303",50,0.0133333333333333,0.0466666666666667,0.0333333333333333,0.0133333333333333,"original"
"iris","117",1,0.0266666666666666,0.0466666666666667,0.02,0.0266666666666667,"original"
"iris","117",5,0.0266666666666666,0.0466666666666667,0.02,0.0266666666666667,"original"
"iris","117",10,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","117",20,0.0133333333333333,0.04,0.0266666666666666,0.0133333333333334,"original"
"iris","117",50,0.00666666666666671,0.0466666666666667,0.04,0.00666666666666663,"original"
"iris","1012",1,0.0133333333333333,0.0466666666666667,0.0333333333333333,0.0133333333333333,"original"
"iris","1012",5,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","1012",10,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","1012",20,0.00666666666666671,0.04,0.0333333333333333,0.00666666666666667,"original"
"iris","1012",50,0,0.0333333333333333,0.0333333333333333,6.93889390390723e-18,"original"
"iris","420",1,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","420",5,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","420",10,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","420",20,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","420",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"oob"
"iris","327",1,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","327",5,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","327",10,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","327",20,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","327",50,0.00666666666666671,0.0466666666666667,0.0533333333333333,-0.00666666666666667,"oob"
"iris","303",1,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","303",5,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","303",10,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","303",20,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","303",50,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"oob"
"iris","117",1,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"oob"
"iris","117",5,0,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"oob"
"iris","117",10,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","117",20,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","117",50,0.00666666666666671,0.0466666666666667,0.0533333333333333,-0.00666666666666667,"oob"
"iris","1012",1,0.0133333333333333,0.0466666666666667,0.0466666666666666,3.46944695195361e-17,"oob"
"iris","1012",5,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","1012",10,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","1012",20,0.00666666666666671,0.04,0.0466666666666666,-0.00666666666666663,"oob"
"iris","1012",50,0.00666666666666671,0.0333333333333333,0.04,-0.0066666666666667,"oob"
"iris","420",1,0.02,0.04,0.02,0.02,"rfproxih"
"iris","420",5,0.02,0.04,0.02,0.02,"rfproxih"
"iris","420",10,0.02,0.04,0.02,0.02,"rfproxih"
"iris","420",20,0.02,0.04,0.02,0.02,"rfproxih"
"iris","420",50,0.02,0.0466666666666667,0.0266666666666666,0.0200000000000001,"rfproxih"
"iris","327",1,0.02,0.04,0.02,0.02,"rfproxih"
"iris","327",5,0.02,0.04,0.02,0.02,"rfproxih"
"iris","327",10,0.02,0.04,0.02,0.02,"rfproxih"
"iris","327",20,0.02,0.04,0.02,0.02,"rfproxih"
"iris","327",50,0.02,0.0466666666666667,0.0266666666666666,0.0200000000000001,"rfproxih"
"iris","303",1,0.02,0.04,0.02,0.02,"rfproxih"
"iris","303",5,0.02,0.04,0.02,0.02,"rfproxih"
"iris","303",10,0.02,0.04,0.02,0.02,"rfproxih"
"iris","303",20,0.02,0.04,0.02,0.02,"rfproxih"
"iris","303",50,0.02,0.0466666666666667,0.0266666666666666,0.0200000000000001,"rfproxih"
"iris","117",1,0.0266666666666666,0.0466666666666667,0.02,0.0266666666666667,"rfproxih"
"iris","117",5,0.0266666666666666,0.0466666666666667,0.02,0.0266666666666667,"rfproxih"
"iris","117",10,0.02,0.04,0.02,0.02,"rfproxih"
"iris","117",20,0.02,0.04,0.02,0.02,"rfproxih"
"iris","117",50,0.02,0.0466666666666667,0.0266666666666666,0.0200000000000001,"rfproxih"
"iris","1012",1,0.0266666666666666,0.0466666666666667,0.02,0.0266666666666667,"rfproxih"
"iris","1012",5,0.02,0.04,0.02,0.02,"rfproxih"
"iris","1012",10,0.02,0.04,0.02,0.02,"rfproxih"
"iris","1012",20,0.02,0.04,0.02,0.02,"rfproxih"
"iris","1012",50,0.00666666666666671,0.0333333333333333,0.0266666666666666,0.00666666666666672,"rfproxih"
"liver","420",1,0.00172711571675299,0.29706390328152,0.295336787564767,0.00172711571675299,"rfgap"
"liver","420",5,0.0224525043177893,0.29706390328152,0.298791018998273,-0.00172711571675299,"rfgap"
"liver","420",10,0.0138169257340242,0.302245250431779,0.302245250431779,-5.55111512312578e-17,"rfgap"
"liver","420",20,0.0172711571675302,0.29706390328152,0.300518134715026,-0.00345423143350598,"rfgap"
"liver","420",50,0.0310880829015544,0.303972366148532,0.293609671848014,0.0103626943005182,"rfgap"
"liver","327",1,0.00345423143350609,0.298791018998273,0.302245250431779,-0.00345423143350609,"rfgap"
"liver","327",5,0.0189982728842832,0.298791018998273,0.293609671848014,0.00518134715025909,"rfgap"
"liver","327",10,0.0224525043177893,0.307426597582038,0.302245250431779,0.00518134715025903,"rfgap"
"liver","327",20,0.0103626943005182,0.303972366148532,0.310880829015544,-0.00690846286701208,"rfgap"
"liver","327",50,0.0293609671848014,0.300518134715026,0.305699481865285,-0.00518134715025903,"rfgap"
"liver","303",1,0,0.305699481865285,0.305699481865285,0,"rfgap"
